game_id,season,game_date,home_team,away_team,matchup,home_spread,total_line,home_margin,total_points,home_win,home_covered,over_hit,model_win_prob,model_pred_margin,vegas_win_prob,vegas_pred_margin,model_win_correct,vegas_win_correct,model_ats_pick,model_ats_win,unit_profit,abs_err_model,abs_err_vegas,favorite_side,spread_bucket,season_stage,b2b_status
22400293,2024-25,2024-11-27,MEM,DET,DET @ MEM,-7.5,224.5,20,242,1,1,1,0.7577,10.21,0.6975,7.5,1,1,Home,1,0.9091,9.79,12.5,Home favored,Mid (7-11),Early,Neither/Both
22400294,2024-25,2024-11-27,MIN,SAC,SAC @ MIN,-2.5,218.5,-11,219,0,0,1,0.6452,3.69,0.5685,2.5,0,0,Home,0,-1.0,14.69,13.5,Home favored,Pick'em (0-3),Early,Home on B2B
22400295,2024-25,2024-11-27,NOP,TOR,TOR @ NOP,-0.5,221.5,-26,212,0,0,0,0.6134,3.26,0.5138,0.5,0,0,Home,0,-1.0,29.26,26.5,Home favored,Pick'em (0-3),Early,Neither/Both
22400296,2024-25,2024-11-27,SAS,LAL,LAL @ SAS,1.5,228.5,-18,220,0,0,0,0.4812,0.5,0.4588,-1.5,1,1,Home,0,-1.0,18.5,16.5,Away favored,Pick'em (0-3),Early,Neither/Both
22400297,2024-25,2024-11-27,PHX,BKN,BKN @ PHX,-9.5,220.5,-10,244,0,0,1,0.6653,2.67,0.7439,9.5,0,0,Away,1,0.9091,12.67,19.5,Home favored,Mid (7-11),Early,Home on B2B
22400298,2024-25,2024-11-27,UTA,DEN,DEN @ UTA,10.5,228.5,-19,225,0,0,0,0.295,-7.35,0.2344,-10.5,1,1,Home,0,-1.0,11.65,8.5,Away favored,Mid (7-11),Early,Home on B2B
22400299,2024-25,2024-11-27,GSW,OKC,OKC @ GSW,4.5,224.5,-4,206,0,1,0,0.5038,-0.39,0.3781,-4.5,0,1,Home,1,0.9091,3.61,0.5,Away favored,Small (3-7),Early,Neither/Both
22400040,2024-25,2024-11-29,CHA,NYK,NYK @ CHA,12.5,220.5,-1,197,0,1,0,0.276,-6.52,0.1943,-12.5,1,1,Home,1,0.9091,5.52,11.5,Away favored,Big (11+),Early,Neither/Both
22400041,2024-25,2024-11-29,ATL,CLE,CLE @ ATL,5.5,243.5,16,218,1,1,0,0.3148,-4.93,0.3522,-5.5,0,0,Home,1,0.9091,20.93,21.5,Away favored,Small (3-7),Early,Neither/Both
22400042,2024-25,2024-11-29,MEM,NOP,NOP @ MEM,-11.5,232.5,11,229,1,0,0,0.7438,5.73,0.7862,11.5,1,1,Away,1,0.9091,5.27,0.5,Home favored,Big (11+),Early,Neither/Both
22400043,2024-25,2024-11-29,BKN,ORL,ORL @ BKN,7.5,207.5,-23,223,0,0,1,0.443,6.04,0.3025,-7.5,1,1,Home,0,-1.0,29.04,15.5,Away favored,Mid (7-11),Early,Neither/Both
22400044,2024-25,2024-11-29,MIN,LAC,LAC @ MIN,-5.5,212.5,1,185,1,0,0,0.5586,3.17,0.6478,5.5,1,1,Away,1,0.9091,2.17,4.5,Home favored,Small (3-7),Early,Neither/Both
22400045,2024-25,2024-11-29,IND,DET,DET @ IND,-4.5,227.5,-24,236,0,0,1,0.7258,9.82,0.6219,4.5,0,0,Home,0,-1.0,33.82,28.5,Home favored,Small (3-7),Early,Neither/Both
22400046,2024-25,2024-11-29,MIA,TOR,TOR @ MIA,-8.5,219.5,10,232,1,1,1,0.7246,8.65,0.7212,8.5,1,1,Home,1,0.9091,1.35,1.5,Home favored,Mid (7-11),Early,Neither/Both
22400047,2024-25,2024-11-29,CHI,BOS,BOS @ CHI,11.5,243.5,-9,267,0,1,1,0.2644,-3.19,0.2138,-11.5,1,1,Home,1,0.9091,5.81,2.5,Away favored,Big (11+),Early,Neither/Both
22400048,2024-25,2024-11-29,LAL,OKC,OKC @ LAL,2.5,229.5,-8,194,0,0,0,0.4549,-0.48,0.4315,-2.5,1,1,Home,0,-1.0,7.52,5.5,Away favored,Pick'em (0-3),Early,Neither/Both
22400049,2024-25,2024-11-29,POR,SAC,SAC @ POR,7.5,225.5,9,221,1,1,0,0.3226,-8.77,0.3025,-7.5,0,0,Away,0,-1.0,17.77,16.5,Away favored,Mid (7-11),Early,Neither/Both
22400300,2024-25,2024-11-30,CHA,ATL,ATL @ CHA,5.5,223.5,-3,211,0,1,0,0.4329,-1.49,0.3522,-5.5,1,1,Home,1,0.9091,1.51,2.5,Away favored,Small (3-7),Early,Neither/Both
22400301,2024-25,2024-11-30,DET,PHI,PHI @ DET,-0.5,216.5,-15,207,0,0,0,0.4693,-2.05,0.5138,0.5,1,0,Away,1,0.9091,12.95,15.5,Home favored,Pick'em (0-3),Mid,Home on B2B
22400302,2024-25,2024-11-30,MIL,WAS,WAS @ MIL,-14.5,228.5,10,238,1,0,1,0.8344,13.46,0.8414,14.5,1,1,Away,1,0.9091,3.46,4.5,Home favored,Big (11+),Early,Neither/Both
22400303,2024-25,2024-11-30,PHX,GSW,GSW @ PHX,-0.5,235.5,8,218,1,1,0,0.5467,2.67,0.5138,0.5,1,1,Home,1,0.9091,5.33,7.5,Home favored,Pick'em (0-3),Early,Neither/Both
22400304,2024-25,2024-11-30,UTA,DAL,DAL @ UTA,5.5,229.5,-12,200,0,0,0,0.2637,-8.99,0.3522,-5.5,1,1,Away,1,0.9091,3.01,6.5,Away favored,Small (3-7),Early,Neither/Both
22400305,2024-25,2024-12-01,BKN,ORL,ORL @ BKN,6.5,206.5,-8,192,0,0,0,0.3987,3.29,0.3269,-6.5,1,1,Home,0,-1.0,11.29,1.5,Away favored,Small (3-7),Early,Neither/Both
22400306,2024-25,2024-12-01,MEM,IND,IND @ MEM,-5.5,243.5,15,257,1,1,1,0.6348,8.87,0.6478,5.5,1,1,Home,1,0.9091,6.13,9.5,Home favored,Small (3-7),Early,Neither/Both
22400307,2024-25,2024-12-01,CLE,BOS,BOS @ CLE,-1.5,229.5,4,226,1,1,0,0.5105,-3.25,0.5412,1.5,1,1,Away,0,-1.0,7.25,2.5,Home favored,Pick'em (0-3),Early,Neither/Both
22400308,2024-25,2024-12-01,NYK,NOP,NOP @ NYK,-12.5,225.5,33,203,1,1,0,0.789,9.68,0.8057,12.5,1,1,Away,0,-1.0,23.32,20.5,Home favored,Big (11+),Early,Neither/Both
22400309,2024-25,2024-12-01,TOR,MIA,MIA @ TOR,4.5,222.5,3,235,1,1,1,0.3883,-3.41,0.3781,-4.5,0,0,Home,1,0.9091,6.41,7.5,Away favored,Small (3-7),Early,Neither/Both
22400310,2024-25,2024-12-01,HOU,OKC,OKC @ HOU,1.5,220.5,3,235,1,1,1,0.5749,8.18,0.4588,-1.5,1,0,Home,1,0.9091,5.18,4.5,Away favored,Pick'em (0-3),Early,Neither/Both
22400311,2024-25,2024-12-01,UTA,LAL,LAL @ UTA,5.5,225.5,-1,209,0,1,0,0.3246,-8.33,0.3522,-5.5,1,1,Away,0,-1.0,7.33,4.5,Away favored,Small (3-7),Early,Home on B2B
22400312,2024-25,2024-12-01,POR,DAL,DAL @ POR,5.5,225.5,-6,268,0,0,1,0.253,-8.05,0.3522,-5.5,1,1,Away,1,0.9091,2.05,0.5,Away favored,Small (3-7),Early,Away on B2B
22400313,2024-25,2024-12-01,SAC,SAS,SAS @ SAC,-6.5,227.5,-2,252,0,0,1,0.5814,3.67,0.6731,6.5,0,0,Away,1,0.9091,5.67,8.5,Home favored,Small (3-7),Early,Neither/Both
22400314,2024-25,2024-12-01,LAC,DEN,DEN @ LAC,2.5,225.5,4,248,1,1,1,0.5057,1.47,0.4315,-2.5,1,0,Home,1,0.9091,2.53,6.5,Away favored,Pick'em (0-3),Mid,Neither/Both
22400315,2024-25,2024-12-02,ATL,NOP,NOP @ ATL,-9.5,231.5,12,236,1,1,1,0.6762,11.49,0.7439,9.5,1,1,Home,1,0.9091,0.51,2.5,Home favored,Mid (7-11),Mid,Away on B2B
22400316,2024-25,2024-12-02,BOS,MIA,MIA @ BOS,-9.5,220.5,19,197,1,1,0,0.7883,7.84,0.7439,9.5,1,1,Away,0,-1.0,11.16,9.5,Home favored,Mid (7-11),Early,Neither/Both
22400317,2024-25,2024-12-02,CHI,BKN,BKN @ CHI,-7.5,231.5,26,230,1,1,0,0.5815,4.33,0.6975,7.5,1,1,Away,0,-1.0,21.67,18.5,Home favored,Mid (7-11),Mid,Away on B2B
22400318,2024-25,2024-12-02,MIN,LAL,LAL @ MIN,-7.5,219.5,29,189,1,1,0,0.6079,2.43,0.6975,7.5,1,1,Away,0,-1.0,26.57,21.5,Home favored,Mid (7-11),Early,Away on B2B
22400050,2024-25,2024-12-03,CHA,PHI,PHI @ CHA,4.5,210.5,-6,214,0,0,1,0.4614,-1.92,0.3781,-4.5,1,1,Home,0,-1.0,4.08,1.5,Away favored,Small (3-7),Early,Neither/Both
22400051,2024-25,2024-12-03,CLE,WAS,WAS @ CLE,-15.5,234.5,31,205,1,1,0,0.8845,13.18,0.8575,15.5,1,1,Away,0,-1.0,17.82,15.5,Home favored,Big (11+),Mid,Neither/Both
22400052,2024-25,2024-12-03,DET,MIL,MIL @ DET,2.5,221.5,-21,235,0,0,1,0.3596,-3.5,0.4315,-2.5,1,1,Away,1,0.9091,17.5,18.5,Away favored,Pick'em (0-3),Mid,Neither/Both
22400053,2024-25,2024-12-03,NYK,ORL,ORL @ NYK,-5.5,214.5,15,227,1,1,1,0.6615,5.3,0.6478,5.5,1,1,Away,0,-1.0,9.7,9.5,Home favored,Small (3-7),Early,Neither/Both
22400054,2024-25,2024-12-03,TOR,IND,IND @ TOR,3.5,236.5,11,233,1,1,0,0.4413,-3.15,0.4046,-3.5,0,0,Home,1,0.9091,14.15,14.5,Away favored,Small (3-7),Mid,Neither/Both
22400055,2024-25,2024-12-03,OKC,UTA,UTA @ OKC,-13.5,224.5,27,239,1,1,1,0.8469,10.51,0.8241,13.5,1,1,Away,0,-1.0,16.49,13.5,Home favored,Big (11+),Early,Neither/Both
22400056,2024-25,2024-12-03,DAL,MEM,MEM @ DAL,-4.5,244.5,5,237,1,1,0,0.7067,3.9,0.6219,4.5,1,1,Away,0,-1.0,1.1,0.5,Home favored,Small (3-7),Mid,Neither/Both
22400057,2024-25,2024-12-03,PHX,SAS,SAS @ PHX,-6.5,228.5,11,197,1,1,0,0.7118,7.14,0.6731,6.5,1,1,Home,1,0.9091,3.86,4.5,Home favored,Small (3-7),Early,Neither/Both
22400058,2024-25,2024-12-03,DEN,GSW,GSW @ DEN,-4.5,236.5,4,234,1,0,0,0.5986,2.41,0.6219,4.5,1,1,Away,1,0.9091,1.59,0.5,Home favored,Small (3-7),Early,Neither/Both
22400059,2024-25,2024-12-03,SAC,HOU,HOU @ SAC,-1.5,229.5,9,231,1,1,1,0.4823,4.97,0.5412,1.5,0,1,Home,1,0.9091,4.03,7.5,Home favored,Pick'em (0-3),Mid,Neither/Both
22400060,2024-25,2024-12-03,LAC,POR,POR @ LAC,-8.5,220.5,22,232,1,1,1,0.7767,8.81,0.7212,8.5,1,1,Home,1,0.9091,13.19,13.5,Home favored,Mid (7-11),Mid,Neither/Both
22400319,2024-25,2024-12-04,BOS,DET,DET @ BOS,-12.5,221.5,10,250,1,0,1,0.9,22.27,0.8057,12.5,1,1,Home,0,-1.0,12.27,2.5,Home favored,Big (11+),Mid,Away on B2B
22400320,2024-25,2024-12-04,BKN,IND,IND @ BKN,2.5,225.5,9,189,1,1,0,0.5043,3.75,0.4315,-2.5,1,0,Home,1,0.9091,5.25,11.5,Away favored,Pick'em (0-3),Mid,Away on B2B
22400321,2024-25,2024-12-04,MIA,LAL,LAL @ MIA,-3.5,218.5,41,227,1,1,1,0.5721,2.81,0.5954,3.5,1,1,Away,0,-1.0,38.19,37.5,Home favored,Small (3-7),Early,Neither/Both
22400322,2024-25,2024-12-04,PHI,ORL,ORL @ PHI,6.5,209.5,-4,208,0,1,0,0.4236,-1.12,0.3269,-6.5,1,1,Home,1,0.9091,2.88,2.5,Away favored,Small (3-7),Early,Neither/Both
22400323,2024-25,2024-12-04,MIL,ATL,ATL @ MIL,-4.5,236.5,-15,223,0,0,0,0.6416,1.49,0.6219,4.5,0,0,Away,1,0.9091,16.49,19.5,Home favored,Small (3-7),Early,Home on B2B
22400324,2024-25,2024-12-04,LAC,MIN,MIN @ LAC,4.5,212.5,-28,188,0,0,0,0.6339,2.5,0.3781,-4.5,0,1,Home,0,-1.0,30.5,23.5,Away favored,Small (3-7),Mid,Home on B2B
22400325,2024-25,2024-12-05,CLE,DEN,DEN @ CLE,-3.5,232.5,12,240,1,1,1,0.6572,2.42,0.5954,3.5,1,1,Away,0,-1.0,9.58,8.5,Home favored,Small (3-7),Mid,Neither/Both
22400326,2024-25,2024-12-05,WAS,DAL,DAL @ WAS,13.5,232.5,-36,238,0,0,1,0.1409,-10.42,0.1759,-13.5,1,1,Home,0,-1.0,25.58,22.5,Away favored,Big (11+),Early,Neither/Both
22400327,2024-25,2024-12-05,NYK,CHA,CHA @ NYK,-14.5,217.5,24,226,1,1,1,0.835,13.38,0.8414,14.5,1,1,Away,0,-1.0,10.62,9.5,Home favored,Big (11+),Mid,Neither/Both
22400328,2024-25,2024-12-05,TOR,OKC,OKC @ TOR,10.5,227.5,-37,221,0,0,0,0.2834,-5.88,0.2344,-10.5,1,1,Home,0,-1.0,31.12,26.5,Away favored,Mid (7-11),Mid,Neither/Both
22400329,2024-25,2024-12-05,MEM,SAC,SAC @ MEM,-2.5,242.5,5,225,1,1,0,0.5967,3.78,0.5685,2.5,1,1,Home,1,0.9091,1.22,2.5,Home favored,Pick'em (0-3),Mid,Neither/Both
22400330,2024-25,2024-12-05,NOP,PHX,PHX @ NOP,1.5,222.5,2,250,1,1,1,0.3137,-8.38,0.4588,-1.5,0,0,Away,0,-1.0,10.38,3.5,Away favored,Pick'em (0-3),Mid,Neither/Both
22400331,2024-25,2024-12-05,SAS,CHI,CHI @ SAS,-1.5,236.5,-15,263,0,0,1,0.4471,0.01,0.5412,1.5,1,0,Away,1,0.9091,15.01,16.5,Home favored,Pick'em (0-3),Mid,Neither/Both
22400332,2024-25,2024-12-05,GSW,HOU,HOU @ GSW,3.5,219.5,6,192,1,1,0,0.5948,1.1,0.4046,-3.5,1,0,Home,1,0.9091,4.9,9.5,Away favored,Small (3-7),Early,Neither/Both
22400333,2024-25,2024-12-06,PHI,ORL,ORL @ PHI,2.5,209.5,8,196,1,1,0,0.4154,-4.27,0.4315,-2.5,0,0,Away,0,-1.0,12.27,10.5,Away favored,Pick'em (0-3),Early,Neither/Both
22400334,2024-25,2024-12-06,ATL,LAL,LAL @ ATL,-3.5,234.5,2,266,1,0,1,0.5688,5.5,0.5954,3.5,1,1,Home,0,-1.0,3.5,1.5,Home favored,Small (3-7),Mid,Neither/Both
22400335,2024-25,2024-12-06,BOS,MIL,MIL @ BOS,-8.5,228.5,6,216,1,0,0,0.7735,9.36,0.7212,8.5,1,1,Home,0,-1.0,3.36,2.5,Home favored,Mid (7-11),Mid,Neither/Both
22400336,2024-25,2024-12-06,CHI,IND,IND @ CHI,3.5,247.5,-9,255,0,0,1,0.5812,2.76,0.4046,-3.5,0,1,Home,0,-1.0,11.76,5.5,Away favored,Small (3-7),Mid,Home on B2B
22400337,2024-25,2024-12-06,SAS,SAC,SAC @ SAS,6.5,227.5,-27,253,0,0,1,0.4691,2.75,0.3269,-6.5,1,1,Home,0,-1.0,29.75,20.5,Away favored,Small (3-7),Mid,Neither/Both
22400338,2024-25,2024-12-06,GSW,MIN,MIN @ GSW,1.5,219.5,-17,197,0,0,0,0.5984,-0.94,0.4588,-1.5,0,1,Home,0,-1.0,16.06,15.5,Away favored,Pick'em (0-3),Mid,Home on B2B
22400339,2024-25,2024-12-06,POR,UTA,UTA @ POR,-3.5,222.5,-42,240,0,0,1,0.5034,0.26,0.5954,3.5,0,0,Away,1,0.9091,42.26,45.5,Home favored,Small (3-7),Mid,Neither/Both
22400340,2024-25,2024-12-07,CHA,CLE,CLE @ CHA,13.5,217.5,-14,218,0,0,1,0.2179,-7.11,0.1759,-13.5,1,1,Home,0,-1.0,6.89,0.5,Away favored,Big (11+),Mid,Neither/Both
22400341,2024-25,2024-12-07,WAS,DEN,DEN @ WAS,11.5,235.5,9,235,1,1,0,0.1323,-10.06,0.2138,-11.5,0,0,Home,1,0.9091,19.06,20.5,Away favored,Big (11+),Early,Neither/Both
22400342,2024-25,2024-12-07,NOP,OKC,OKC @ NOP,7.5,221.5,-10,228,0,0,1,0.2153,-14.88,0.3025,-7.5,1,1,Away,1,0.9091,4.88,2.5,Away favored,Mid (7-11),Mid,Neither/Both
22400343,2024-25,2024-12-07,NYK,DET,DET @ NYK,-8.5,225.5,-9,231,0,0,1,0.8362,12.66,0.7212,8.5,0,0,Home,0,-1.0,21.66,17.5,Home favored,Mid (7-11),Mid,Neither/Both
22400344,2024-25,2024-12-07,TOR,DAL,DAL @ TOR,7.5,236.5,-7,243,0,1,1,0.2606,-7.94,0.3025,-7.5,1,1,Away,0,-1.0,0.94,0.5,Away favored,Mid (7-11),Mid,Neither/Both
22400345,2024-25,2024-12-07,BOS,MEM,MEM @ BOS,-7.5,237.5,-6,248,0,0,1,0.7632,8.57,0.6975,7.5,0,0,Home,0,-1.0,14.57,13.5,Home favored,Mid (7-11),Mid,Home on B2B
22400346,2024-25,2024-12-07,MIA,PHX,PHX @ MIA,-5.5,223.5,10,232,1,1,1,0.5631,2.01,0.6478,5.5,1,1,Away,0,-1.0,7.99,4.5,Home favored,Small (3-7),Early,Neither/Both
22400347,2024-25,2024-12-08,CHI,PHI,PHI @ CHI,3.5,236.5,-8,208,0,0,0,0.6414,3.01,0.4046,-3.5,0,1,Home,0,-1.0,11.01,4.5,Away favored,Small (3-7),Mid,Neither/Both
22400348,2024-25,2024-12-08,BKN,MIL,MIL @ BKN,6.5,215.5,-5,231,0,1,1,0.4553,-2.21,0.3269,-6.5,1,1,Home,1,0.9091,2.79,1.5,Away favored,Small (3-7),Mid,Neither/Both
22400349,2024-25,2024-12-08,IND,CHA,CHA @ IND,-11.5,222.5,-4,222,0,0,0,0.6978,10.26,0.7862,11.5,0,0,Away,1,0.9091,14.26,15.5,Home favored,Big (11+),Mid,Away on B2B
22400350,2024-25,2024-12-08,ATL,DEN,DEN @ ATL,-0.5,242.5,-30,252,0,0,1,0.4618,0.49,0.5138,0.5,1,0,Away,1,0.9091,30.49,30.5,Home favored,Pick'em (0-3),Mid,Away on B2B
22400351,2024-25,2024-12-08,MIA,CLE,CLE @ MIA,2.5,222.5,9,235,1,1,1,0.4492,-0.35,0.4315,-2.5,0,0,Home,1,0.9091,9.35,11.5,Away favored,Pick'em (0-3),Mid,Neither/Both
22400352,2024-25,2024-12-08,ORL,PHX,PHX @ ORL,-1.5,213.5,5,225,1,1,1,0.5963,2.63,0.5412,1.5,1,1,Home,1,0.9091,2.37,3.5,Home favored,Pick'em (0-3),Mid,Away on B2B
22400353,2024-25,2024-12-08,WAS,MEM,MEM @ WAS,10.5,235.5,-28,252,0,0,1,0.1856,-1.83,0.2344,-10.5,1,1,Home,0,-1.0,26.17,17.5,Away favored,Mid (7-11),Mid,Neither/Both
22400354,2024-25,2024-12-08,SAS,NOP,NOP @ SAS,-6.5,223.5,5,237,1,0,1,0.5701,8.05,0.6731,6.5,1,1,Home,0,-1.0,3.05,1.5,Home favored,Small (3-7),Mid,Away on B2B
22400355,2024-25,2024-12-08,GSW,MIN,MIN @ GSW,-1.5,215.5,8,220,1,1,1,0.5807,-0.77,0.5412,1.5,1,1,Away,0,-1.0,8.77,6.5,Home favored,Pick'em (0-3),Mid,Neither/Both
22400356,2024-25,2024-12-08,LAC,HOU,HOU @ LAC,3.5,214.5,-11,223,0,0,1,0.6143,2.05,0.4046,-3.5,0,1,Home,0,-1.0,13.05,7.5,Away favored,Small (3-7),Mid,Neither/Both
22400357,2024-25,2024-12-08,SAC,UTA,UTA @ SAC,-10.5,234.5,44,238,1,1,1,0.6859,7.33,0.7656,10.5,1,1,Away,0,-1.0,36.67,33.5,Home favored,Mid (7-11),Mid,Neither/Both
22400358,2024-25,2024-12-08,LAL,POR,POR @ LAL,-7.5,223.5,9,205,1,1,0,0.7082,9.41,0.6975,7.5,1,1,Home,1,0.9091,0.41,1.5,Home favored,Mid (7-11),Mid,Neither/Both
22400359,2024-25,2024-12-09,TOR,NYK,NYK @ TOR,7.5,232.5,-5,221,0,1,0,0.2588,-8.09,0.3025,-7.5,1,1,Away,0,-1.0,3.09,2.5,Away favored,Mid (7-11),Mid,Neither/Both
22401201,2024-25,2024-12-10,MIL,ORL,ORL @ MIL,-8.5,215.5,5,223,1,0,1,0.5383,1.65,0.7212,8.5,1,1,Away,1,0.9091,3.35,3.5,Home favored,Mid (7-11),Mid,Neither/Both
22401203,2024-25,2024-12-10,OKC,DAL,DAL @ OKC,-4.5,230.5,14,222,1,1,0,0.6705,6.65,0.6219,4.5,1,1,Home,1,0.9091,7.35,9.5,Home favored,Small (3-7),Mid,Neither/Both
22401202,2024-25,2024-12-11,NYK,ATL,ATL @ NYK,-8.5,237.5,-8,208,0,0,0,0.7284,4.0,0.7212,8.5,0,0,Away,1,0.9091,12.0,16.5,Home favored,Mid (7-11),Mid,Neither/Both
22401204,2024-25,2024-12-11,HOU,GSW,GSW @ HOU,-3.5,220.5,1,181,1,0,0,0.604,3.66,0.5954,3.5,1,1,Home,0,-1.0,2.66,2.5,Home favored,Small (3-7),Mid,Neither/Both
22401205,2024-25,2024-12-12,BOS,DET,DET @ BOS,-11.5,225.5,24,222,1,1,0,0.862,11.49,0.7862,11.5,1,1,Away,0,-1.0,12.51,12.5,Home favored,Big (11+),Mid,Neither/Both
22401206,2024-25,2024-12-12,MIA,TOR,TOR @ MIA,-10.5,224.5,10,218,1,0,0,0.782,9.98,0.7656,10.5,1,1,Away,1,0.9091,0.02,0.5,Home favored,Mid (7-11),Mid,Neither/Both
22401207,2024-25,2024-12-12,NOP,SAC,SAC @ NOP,6.5,232.5,-2,220,0,1,0,0.3652,-7.48,0.3269,-6.5,1,1,Away,0,-1.0,5.48,4.5,Away favored,Small (3-7),Mid,Neither/Both
22401208,2024-25,2024-12-13,CLE,WAS,WAS @ CLE,-17.5,232.5,10,220,1,0,0,0.917,15.51,0.8863,17.5,1,1,Away,1,0.9091,5.51,7.5,Home favored,Big (11+),Mid,Neither/Both
22401209,2024-25,2024-12-13,PHI,IND,IND @ PHI,-6.5,227.5,-14,228,0,0,1,0.5534,2.27,0.6731,6.5,0,0,Away,1,0.9091,16.27,20.5,Home favored,Small (3-7),Mid,Neither/Both
22401210,2024-25,2024-12-13,MIN,LAL,LAL @ MIN,-8.5,213.5,10,184,1,1,0,0.7071,4.13,0.7212,8.5,1,1,Away,0,-1.0,5.87,1.5,Home favored,Mid (7-11),Mid,Neither/Both
22401211,2024-25,2024-12-13,MEM,BKN,BKN @ MEM,-9.5,226.5,16,254,1,1,1,0.7048,10.32,0.7439,9.5,1,1,Home,1,0.9091,5.68,6.5,Home favored,Mid (7-11),Mid,Neither/Both
22401212,2024-25,2024-12-13,CHI,CHA,CHA @ CHI,-5.5,232.5,14,204,1,1,0,0.7178,6.23,0.6478,5.5,1,1,Home,1,0.9091,7.77,8.5,Home favored,Small (3-7),Mid,Neither/Both
22401213,2024-25,2024-12-13,DEN,LAC,LAC @ DEN,-7.5,227.5,22,218,1,1,0,0.6676,5.68,0.6975,7.5,1,1,Away,0,-1.0,16.32,14.5,Home favored,Mid (7-11),Mid,Neither/Both
22401214,2024-25,2024-12-13,UTA,PHX,PHX @ UTA,6.5,233.5,-8,260,0,0,1,0.2891,-10.13,0.3269,-6.5,1,1,Away,1,0.9091,2.13,1.5,Away favored,Small (3-7),Mid,Neither/Both
22401215,2024-25,2024-12-13,POR,SAS,SAS @ POR,3.5,226.5,-2,234,0,1,1,0.4176,-6.56,0.4046,-3.5,1,1,Away,0,-1.0,4.56,1.5,Away favored,Small (3-7),Mid,Neither/Both
22401216,2024-25,2024-12-15,IND,NOP,NOP @ IND,-7.5,230.5,15,223,1,1,0,0.6233,6.08,0.6975,7.5,1,1,Away,0,-1.0,8.92,7.5,Home favored,Mid (7-11),Mid,Neither/Both
22401217,2024-25,2024-12-15,WAS,BOS,BOS @ WAS,17.5,233.5,-14,210,0,1,0,0.0923,-11.18,0.1137,-17.5,1,1,Home,1,0.9091,2.82,3.5,Away favored,Big (11+),Mid,Neither/Both
22401218,2024-25,2024-12-15,SAS,MIN,MIN @ SAS,4.5,214.5,-14,198,0,0,0,0.3496,-2.6,0.3781,-4.5,1,1,Home,0,-1.0,11.4,9.5,Away favored,Small (3-7),Mid,Neither/Both
22401219,2024-25,2024-12-15,PHX,POR,POR @ PHX,-11.5,230.5,7,225,1,0,0,0.8121,14.57,0.7862,11.5,1,1,Home,0,-1.0,7.57,4.5,Home favored,Big (11+),Mid,Neither/Both
22401220,2024-25,2024-12-15,LAL,MEM,MEM @ LAL,2.5,237.5,6,226,1,1,0,0.4382,3.11,0.4315,-2.5,0,0,Home,1,0.9091,2.89,8.5,Away favored,Pick'em (0-3),Mid,Neither/Both
22401227,2024-25,2024-12-15,ORL,NYK,NYK @ ORL,4.5,213.5,-9,191,0,0,0,0.5844,1.8,0.3781,-4.5,0,1,Home,0,-1.0,10.8,4.5,Away favored,Small (3-7),Mid,Neither/Both
22401228,2024-25,2024-12-15,GSW,DAL,DAL @ GSW,-1.5,228.5,-10,276,0,0,1,0.4902,0.77,0.5412,1.5,1,0,Away,1,0.9091,10.77,11.5,Home favored,Pick'em (0-3),Mid,Neither/Both
22401221,2024-25,2024-12-16,DET,MIA,MIA @ DET,4.5,218.5,1,249,1,1,1,0.3169,-7.23,0.3781,-4.5,0,0,Away,0,-1.0,8.23,5.5,Away favored,Small (3-7),Mid,Neither/Both
22401222,2024-25,2024-12-16,CHA,PHI,PHI @ CHA,2.5,219.5,-13,229,0,0,1,0.4242,-6.55,0.4315,-2.5,1,1,Away,1,0.9091,6.45,10.5,Away favored,Pick'em (0-3),Mid,Neither/Both
22401223,2024-25,2024-12-16,TOR,CHI,CHI @ TOR,1.5,239.5,-1,243,0,1,1,0.3813,-7.48,0.4588,-1.5,1,1,Away,0,-1.0,6.48,0.5,Away favored,Pick'em (0-3),Mid,Neither/Both
22401224,2024-25,2024-12-16,BKN,CLE,CLE @ BKN,10.5,215.5,-29,231,0,0,1,0.2975,-6.18,0.2344,-10.5,1,1,Home,0,-1.0,22.82,18.5,Away favored,Mid (7-11),Mid,Neither/Both
22401225,2024-25,2024-12-16,SAC,DEN,DEN @ SAC,-1.5,237.5,-1,259,0,0,1,0.4968,1.42,0.5412,1.5,1,0,Away,1,0.9091,2.42,2.5,Home favored,Pick'em (0-3),Mid,Neither/Both
22401226,2024-25,2024-12-16,LAC,UTA,UTA @ LAC,-7.5,221.5,37,251,1,1,1,0.743,8.01,0.6975,7.5,1,1,Home,1,0.9091,28.99,29.5,Home favored,Mid (7-11),Mid,Neither/Both
22400360,2024-25,2024-12-19,DET,UTA,UTA @ DET,-4.5,227.5,-7,245,0,0,1,0.524,0.55,0.6219,4.5,0,0,Away,1,0.9091,7.55,11.5,Home favored,Small (3-7),Mid,Neither/Both
22400361,2024-25,2024-12-19,ORL,OKC,OKC @ ORL,6.5,208.5,-6,204,0,1,0,0.4263,-0.01,0.3269,-6.5,1,1,Home,1,0.9091,5.99,0.5,Away favored,Small (3-7),Mid,Neither/Both
22400362,2024-25,2024-12-19,WAS,CHA,CHA @ WAS,3.5,226.5,9,237,1,1,1,0.3813,-0.76,0.4046,-3.5,0,0,Home,1,0.9091,9.76,12.5,Away favored,Small (3-7),Mid,Neither/Both
